emp_id,emp_name,gender,age,dept_id,dept_name,salary,bonus,hire_date,experience_years,performance_rating,is_promoted
1084,Amit Das,Female,28,102,HR,43913,7541.47,2015-11-28,4,5,1
1085,Rakesh Nair,Male,46,107,Admin,47632,2872.79,2017-03-11,23,1,0
1086,Sneha Chopra,Male,51,107,Admin,68722,5171.81,2021-08-12,15,1,0
1087,Nisha Mehta,Female,34,106,Operations,76272,10411.4,2020-04-01,0,5,0
1088,Manish Kapoor,Male,48,102,HR,73704,13754.05,2023-05-09,4,4,1
1089,Amit Kapoor,Male,47,103,Finance,125231,17093.08,2016-12-30,6,3,0
1090,Varun Kapoor,Male,23,102,HR,78816,10733.65,2016-08-24,1,3,0
1091,Deepak Iyer,Male,47,101,IT,94742,18625.09,2021-05-31,27,3,1
1092,Varun Joshi,Female,33,107,Admin,73637,9082.17,2025-02-09,13,2,1
1093,Imran Sharma,Female,21,104,Sales,47810,8710.79,2016-08-06,0,4,0
1094,Rahul Joshi,Male,48,107,Admin,59781,7018.38,2019-02-25,11,3,1
1095,Manish Reddy,Female,31,104,Sales,42247,6180.03,2025-07-21,6,2,0
1096,Sneha Joshi,Female,54,103,Finance,95626,12916.53,2015-07-14,25,1,0
1097,Neha Nair,Female,36,107,Admin,41989,3038.51,2014-03-13,15,5,0
1098,Meera Khan,Female,21,104,Sales,136025,19632.09,2018-08-06,1,5,1
1099,Sneha Reddy,Female,60,102,HR,46048,5708.69,2021-08-07,15,5,1
1100,Rakesh Mehta,Male,27,105,Marketing,40751,2664.8,2015-10-01,6,5,1
1101,Deepak Patel,Male,34,102,HR,36347,6686.59,2024-03-18,1,3,0
1102,Meera Kapoor,Male,26,107,Admin,32894,4887.87,2017-11-13,3,3,0
1103,Manish Singh,Female,42,101,IT,61627,10045.15,2022-02-15,13,3,0
1104,Arjun Iyer,Male,38,102,HR,83891,7906.73,2017-02-04,6,2,0
1105,Varun Bose,Male,60,102,HR,37725,5779.0,2017-07-28,19,4,0
1106,Manish Reddy,Male,31,103,Finance,82950,6060.41,2015-10-06,2,2,0
1107,Imran Kapoor,Male,38,106,Operations,122553,21362.99,2017-08-26,10,4,0
1108,Divya Khan,Male,60,107,Admin,44034,4153.73,2023-03-23,1,2,1
1109,Rohit Iyer,Male,24,102,HR,75892,9690.89,2015-04-22,4,2,0
1110,Karan Kapoor,Male,53,107,Admin,35476,3155.55,2016-03-21,21,5,1
1111,Rakesh Patel,Male,23,104,Sales,58312,3540.43,2024-01-16,1,5,0
1112,Swati Das,Female,31,106,Operations,46511,2909.03,2014-10-20,10,1,0
1113,Swati Verma,Male,33,104,Sales,97537,15399.51,2014-09-13,0,5,1
1114,Meera Reddy,Male,53,106,Operations,56146,5225.93,2024-10-24,9,5,0
1115,Karan Rao,Female,53,105,Marketing,96456,5461.53,2014-09-17,27,4,0
1116,Arjun Joshi,Male,45,103,Finance,71624,9629.86,2022-08-05,4,4,0
1117,Imran Patel,Female,53,102,HR,51079,8144.03,2022-07-16,10,5,0
1118,Nisha Chopra,Male,47,102,HR,56881,4420.5,2025-11-30,11,1,0
1119,Priya Joshi,Male,28,107,Admin,78398,15234.52,2019-12-03,0,3,0
1120,Rakesh Chopra,Female,36,105,Marketing,104248,7633.99,2019-07-22,12,3,0
1121,Karan Reddy,Female,31,105,Marketing,75304,13699.07,2019-07-26,2,1,0
1122,Sanjay Khan,Male,27,103,Finance,93010,9598.76,2017-08-20,4,4,1
1123,Rahul Sharma,Male,46,107,Admin,74773,14497.2,2018-06-03,5,3,0
1124,Varun Verma,Female,45,103,Finance,96672,15430.5,2019-03-10,16,1,1
1125,Neha Rao,Female,42,106,Operations,89555,7685.84,2020-08-27,9,1,0
1126,Vivek Gupta,Male,54,103,Finance,152914,23960.99,2016-03-29,6,1,1
1127,Kavya Bose,Male,55,101,IT,129489,9090.91,2018-12-25,12,4,1
1128,Neha Sharma,Female,23,106,Operations,110099,13130.07,2016-04-04,2,4,1
1129,Rakesh Mehta,Male,32,102,HR,31741,5574.97,2016-12-27,1,5,0
1130,Neha Reddy,Female,51,106,Operations,123128,13391.92,2018-11-30,26,1,1
1131,Karan Sharma,Male,40,105,Marketing,118792,9963.87,2020-09-04,3,5,1
1132,Kavya Chopra,Female,22,105,Marketing,57360,4140.38,2025-06-19,2,5,0
1133,Divya Joshi,Female,42,104,Sales,44781,7811.48,2015-01-31,17,4,0
1134,Meera Kapoor,Female,46,104,Sales,46076,7696.81,2023-09-09,23,2,0
1135,Priya Singh,Male,54,102,HR,55597,5451.66,2015-10-02,9,4,0
1136,Sneha Rao,Male,37,103,Finance,116333,13223.69,2025-01-02,3,4,0
1137,Aditya Singh,Female,39,106,Operations,117683,11932.04,2018-06-22,16,4,0
1138,Manish Patel,Female,23,102,HR,72279,10180.66,2014-07-11,2,4,0
1139,Kavya Gupta,Male,39,103,Finance,62067,10240.7,2023-07-23,5,4,1
1140,Varun Nair,Female,26,105,Marketing,110927,11043.12,2017-06-01,4,2,0
1141,Rahul Mehta,Female,57,105,Marketing,59952,9978.43,2017-04-16,14,3,1
1142,Pooja Sharma,Female,60,106,Operations,128917,18859.32,2014-10-22,29,4,0
1143,Swati Singh,Female,56,106,Operations,123957,18418.63,2017-03-24,15,5,0
1144,Rahul Mehta,Female,47,106,Operations,101904,11304.68,2017-06-04,0,5,1
1145,Rakesh Patel,Female,38,101,IT,152708,20503.97,2014-06-16,2,2,1
1146,Sneha Patel,Male,54,103,Finance,158359,13633.15,2017-06-18,25,5,1
1147,Kavya Joshi,Male,22,107,Admin,30426,4261.43,2023-11-11,2,5,1
1148,Rohit Sharma,Male,45,105,Marketing,60340,6412.86,2015-08-10,0,1,0
1149,Aditya Joshi,Male,39,106,Operations,104393,18871.76,2018-07-07,5,5,1
1150,Nisha Khan,Male,24,106,Operations,47204,5126.86,2020-06-08,3,4,0
1151,Deepak Bose,Male,46,107,Admin,52580,8511.62,2016-03-09,0,5,1
1152,Swati Chopra,Female,24,102,HR,75828,4555.27,2020-01-06,4,5,0
1153,Vivek Singh,Female,35,101,IT,172846,22764.3,2024-08-07,12,1,0
1154,Divya Mehta,Male,31,106,Operations,94785,16471.27,2019-06-17,3,4,1
1155,Karan Bose,Female,55,105,Marketing,59954,5759.47,2020-10-10,4,5,0
1156,Swati Rao,Female,24,102,HR,55925,4780.25,2015-04-23,2,3,0
1157,Varun Joshi,Male,46,104,Sales,100713,17634.21,2014-06-08,5,1,0
1158,Manish Rao,Male,33,103,Finance,82494,7018.56,2023-12-11,13,4,1
1159,Neha Kapoor,Male,53,102,HR,74664,12531.69,2025-03-05,28,1,1
1160,Pooja Iyer,Female,51,106,Operations,112931,12017.84,2014-03-04,0,3,0
1161,Rohit Rao,Male,35,106,Operations,96558,12635.69,2021-08-20,11,1,1
1162,Sneha Joshi,Female,57,102,HR,34775,6792.86,2023-01-17,8,3,0
1163,Rakesh Joshi,Male,48,105,Marketing,37118,6301.07,2021-07-17,28,1,0
1164,Varun Khan,Female,53,103,Finance,99077,10107.53,2020-06-24,4,1,1
1165,Priya Bose,Male,43,102,HR,88667,4782.05,2018-04-23,6,5,1
1166,Amit Reddy,Male,60,101,IT,144294,25764.21,2017-06-26,31,4,1
1167,Kavya Chopra,Male,29,103,Finance,85710,9410.02,2014-02-19,5,5,0
1168,Varun Kapoor,Female,24,106,Operations,96138,13015.07,2024-05-12,4,3,0
1169,Varun Iyer,Male,38,105,Marketing,84090,10015.36,2022-12-09,5,5,1
1170,Vivek Patel,Female,60,103,Finance,92325,16114.98,2022-11-25,36,3,0
1171,Vivek Iyer,Female,46,102,HR,35217,2700.61,2024-12-17,24,3,1
1172,Pooja Rao,Male,46,105,Marketing,80000,6682.64,2016-05-31,25,3,0
1173,Rakesh Reddy,Female,44,101,IT,174731,28550.73,2021-04-23,10,1,1
1174,Amit Kapoor,Male,33,103,Finance,75725,10590.15,2024-11-30,13,1,0
1175,Priya Singh,Female,58,102,HR,81999,7711.8,2021-06-01,19,1,0
1176,Meera Das,Male,27,102,HR,41371,4844.5,2023-09-06,1,2,1
1177,Priya Mehta,Female,30,106,Operations,49612,7062.66,2022-09-16,2,4,0
1178,Deepak Chopra,Male,59,106,Operations,80609,10399.97,2025-08-27,8,2,1
1179,Pooja Rao,Male,42,105,Marketing,42650,5580.21,2024-03-17,16,4,1
1180,Rahul Rao,Male,52,106,Operations,115955,22574.16,2023-08-02,21,5,1
1181,Deepak Nair,Male,53,102,HR,70264,3965.08,2015-01-02,8,1,1
1182,Sanjay Kapoor,Male,25,102,HR,72116,8803.88,2021-09-29,0,3,0
1183,Nisha Khan,Male,27,103,Finance,128132,24917.1,2025-04-29,7,2,0
1184,Imran Bose,Female,39,106,Operations,93010,7568.47,2020-07-30,5,3,0
1185,Kavya Singh,Male,55,107,Admin,38276,6958.56,2017-05-02,12,5,0
1186,Nisha Nair,Male,24,104,Sales,108103,17040.46,2018-09-11,3,2,1
1187,Sanjay Mehta,Male,51,104,Sales,127183,12480.13,2024-07-14,22,4,1
1188,Rakesh Joshi,Female,29,104,Sales,44285,4754.52,2024-04-17,1,5,0
1189,Swati Iyer,Female,24,105,Marketing,50850,7786.28,2024-05-17,1,1,0
1190,Divya Singh,Male,22,103,Finance,80341,15530.02,2017-12-17,2,4,1
1191,Meera Verma,Female,36,105,Marketing,77611,7608.25,2018-09-05,7,5,1
1192,Amit Khan,Male,52,106,Operations,73687,14095.2,2019-08-31,25,3,1
1193,Amit Joshi,Female,60,106,Operations,121318,14075.47,2018-01-12,0,2,0
1194,Priya Das,Male,59,104,Sales,134209,11602.92,2025-10-05,20,2,0
1195,Arjun Iyer,Male,44,104,Sales,47115,7733.9,2020-01-27,1,1,1
1196,Aditya Bose,Female,43,106,Operations,112414,21206.38,2022-12-19,5,2,0
1197,Vivek Mehta,Female,40,102,HR,55418,5654.47,2015-08-12,3,4,0
1198,Vivek Verma,Male,30,106,Operations,48149,4409.37,2024-11-03,4,2,0
1199,Priya Singh,Male,57,104,Sales,130016,7445.04,2023-01-16,7,2,0
1200,Swati Patel,Male,34,102,HR,86802,5839.59,2015-04-28,12,2,0
1201,Sneha Iyer,Female,46,101,IT,66974,10612.02,2017-03-04,1,4,1
1202,Neha Singh,Male,23,103,Finance,116550,17202.08,2024-05-02,0,2,1
1203,Kavya Iyer,Male,39,102,HR,35904,6425.97,2021-09-06,16,2,1
1204,Karan Patel,Female,45,102,HR,85049,14526.74,2014-02-24,12,1,0
1205,Deepak Gupta,Male,58,104,Sales,69997,13318.7,2023-08-18,17,2,1
1206,Rakesh Gupta,Female,40,107,Admin,78670,15617.18,2017-04-12,4,1,0
1207,Imran Iyer,Female,60,102,HR,45126,5255.7,2015-07-02,38,5,0
1208,Imran Khan,Male,47,102,HR,38289,3188.54,2014-04-17,8,2,1
1209,Priya Kapoor,Male,28,101,IT,130758,18755.4,2021-01-13,5,4,1
1210,Divya Gupta,Female,39,104,Sales,72935,3676.64,2023-11-10,8,4,0
1211,Rakesh Sharma,Male,53,101,IT,55076,5035.35,2023-01-23,6,4,0
1212,Manish Rao,Female,54,101,IT,121352,21875.5,2014-10-21,9,5,0
1213,Meera Sharma,Female,26,102,HR,32782,2031.05,2021-07-27,3,2,0
1214,Rahul Gupta,Female,52,103,Finance,112509,8692.32,2023-11-18,1,5,1
1215,Divya Khan,Female,59,103,Finance,86812,6379.61,2023-02-24,12,2,1
1216,Amit Khan,Female,48,107,Admin,45764,2418.49,2024-10-10,26,2,0
1217,Amit Reddy,Female,48,101,IT,90711,13604.88,2025-01-05,1,4,0
1218,Amit Sharma,Male,37,105,Marketing,108783,10579.91,2014-03-10,8,5,0
1219,Meera Rao,Male,37,105,Marketing,74010,14687.63,2025-12-28,15,4,0
1220,Nisha Verma,Male,50,105,Marketing,85098,9499.75,2016-05-30,23,3,1
1221,Sneha Patel,Male,52,103,Finance,123572,14276.77,2021-05-08,14,2,0
1222,Swati Nair,Male,60,104,Sales,133256,16002.75,2018-12-05,8,1,1
1223,Rakesh Rao,Male,26,104,Sales,126606,22465.34,2016-04-02,5,3,0
1224,Neha Gupta,Female,30,101,IT,60944,3326.35,2025-07-09,9,3,0
1225,Rakesh Reddy,Female,40,105,Marketing,94151,18442.1,2023-12-31,16,2,1
1226,Divya Mehta,Male,24,107,Admin,50984,8989.39,2018-02-26,3,1,1
1227,Simran Verma,Female,59,104,Sales,127553,21520.68,2020-03-09,31,5,1
1228,Rakesh Patel,Female,46,105,Marketing,118281,9982.99,2022-01-28,1,5,0
1229,Amit Verma,Female,28,103,Finance,124796,12479.11,2019-02-24,7,3,1
1230,Sanjay Iyer,Female,58,107,Admin,41909,6508.54,2023-07-31,18,1,1
1231,Aditya Reddy,Female,55,102,HR,47355,2827.76,2017-07-10,32,3,0
1232,Karan Das,Male,45,102,HR,53302,2667.84,2016-12-04,8,5,0
1233,Amit Reddy,Male,60,101,IT,165387,18810.65,2015-08-26,33,4,0
1234,Rohit Nair,Male,34,107,Admin,73331,14650.57,2017-10-13,12,5,0
1235,Deepak Khan,Male,35,102,HR,77167,10297.48,2021-04-29,1,3,0
1236,Pooja Das,Male,31,103,Finance,158366,18107.2,2016-04-21,1,5,0
1237,Vivek Nair,Female,22,107,Admin,78989,12245.6,2016-12-18,0,5,0
1238,Rakesh Mehta,Female,50,107,Admin,47751,8026.54,2016-06-19,13,5,1
1239,Aditya Rao,Female,45,103,Finance,140801,21749.8,2022-12-31,22,5,1
1240,Rahul Reddy,Female,26,103,Finance,94238,5540.08,2018-03-04,4,2,1
1241,Sanjay Kapoor,Female,23,103,Finance,122191,11871.86,2023-07-27,3,2,1
1242,Deepak Patel,Male,53,105,Marketing,42315,5886.76,2014-09-04,0,1,1
1243,Karan Nair,Female,32,101,IT,88445,9867.72,2025-04-12,6,4,1
1244,Imran Joshi,Male,21,107,Admin,79562,10795.09,2014-10-11,1,3,1
1245,Meera Kapoor,Male,53,107,Admin,46914,8357.41,2017-01-20,25,4,0
1246,Imran Das,Female,24,101,IT,101968,7549.67,2023-08-31,0,1,0
1247,Sneha Rao,Male,39,102,HR,79940,11350.76,2021-03-17,12,2,1
1248,Arjun Iyer,Male,32,103,Finance,72097,14347.74,2022-10-30,12,5,0
1249,Rakesh Mehta,Male,51,105,Marketing,99819,13642.86,2017-12-31,12,1,1
1250,Divya Mehta,Female,49,102,HR,56774,3294.07,2017-10-24,4,1,1
1251,Neha Chopra,Female,35,104,Sales,135616,26588.25,2021-12-24,14,5,0
1252,Sanjay Joshi,Male,40,102,HR,74023,4224.67,2020-02-21,8,3,1
1253,Amit Nair,Female,39,106,Operations,55053,10470.98,2017-07-30,4,2,1
1254,Rahul Chopra,Male,49,104,Sales,67037,5058.49,2025-02-04,20,2,0
1255,Rakesh Reddy,Male,25,104,Sales,125859,21900.12,2019-08-29,4,4,1
1256,Meera Singh,Male,45,105,Marketing,106476,10610.72,2019-04-08,8,5,0
1257,Rahul Mehta,Male,27,105,Marketing,97150,19268.22,2021-11-13,1,4,1
1258,Amit Joshi,Female,37,103,Finance,129695,15245.71,2018-12-31,2,4,0
1259,Arjun Das,Male,59,101,IT,69278,13732.69,2023-09-01,24,5,0
1260,Deepak Sharma,Female,41,104,Sales,102828,10953.89,2019-10-25,21,2,0
1261,Rohit Reddy,Female,32,103,Finance,86703,7433.92,2019-05-27,2,5,0
1262,Karan Iyer,Female,22,104,Sales,114262,8588.79,2018-11-17,2,1,0
1263,Priya Iyer,Male,32,102,HR,88259,5930.31,2022-08-19,7,4,0
1264,Kavya Chopra,Female,28,101,IT,121793,22490.44,2019-05-26,4,1,1
1265,Meera Kapoor,Male,58,105,Marketing,90199,8695.14,2021-03-08,8,2,1
1266,Varun Iyer,Male,21,102,HR,80665,15558.22,2021-07-05,1,3,1
1267,Divya Verma,Female,22,106,Operations,100323,18634.8,2014-05-31,0,1,1
1268,Sanjay Nair,Male,26,106,Operations,103591,14722.12,2023-01-25,2,1,1
1269,Aditya Chopra,Male,54,105,Marketing,60512,6455.91,2017-04-12,12,3,1
1270,Anjali Reddy,Female,21,105,Marketing,107800,21479.26,2025-12-27,0,4,1
1271,Aditya Verma,Female,22,103,Finance,116197,6217.24,2022-07-30,2,4,0
1272,Karan Mehta,Male,29,104,Sales,99579,5198.41,2022-08-25,8,2,0
1273,Rakesh Mehta,Female,29,101,IT,152755,14300.63,2024-05-15,7,4,0
1274,Varun Patel,Female,39,104,Sales,52657,7439.53,2016-03-07,4,3,1
1275,Karan Khan,Female,32,102,HR,69528,10995.92,2020-01-19,7,1,1
1276,Amit Patel,Male,56,103,Finance,108869,19241.32,2014-03-09,32,2,0
1277,Karan Gupta,Female,21,106,Operations,127853,11668.68,2023-04-26,0,3,0
1278,Divya Rao,Male,29,103,Finance,121604,6172.44,2020-05-26,9,3,0
1279,Manish Rao,Male,37,106,Operations,54501,6661.14,2014-04-06,17,3,0
1280,Sanjay Sharma,Male,28,105,Marketing,95794,10931.11,2018-04-17,1,3,0
1281,Swati Gupta,Male,49,101,IT,157585,23964.39,2021-02-28,2,4,0
1282,Manish Joshi,Male,53,105,Marketing,77890,9366.18,2025-10-29,9,5,0
1283,Imran Gupta,Male,59,103,Finance,75147,6036.38,2024-10-03,32,2,1
1284,Rakesh Verma,Male,25,101,IT,83792,12794.23,2019-02-04,4,4,0
1285,Divya Nair,Male,44,104,Sales,84223,16579.47,2020-03-30,1,4,1
1286,Priya Khan,Female,33,105,Marketing,74265,14492.89,2020-12-06,3,5,1
1287,Neha Reddy,Female,46,102,HR,33108,3443.76,2022-12-12,8,1,1
1288,Sanjay Verma,Female,46,102,HR,66999,4426.69,2021-05-26,17,3,1
1289,Nisha Nair,Male,59,101,IT,166586,11885.68,2014-07-20,24,1,1
1290,Deepak Bose,Female,24,106,Operations,98231,9554.84,2019-05-14,4,3,1
1291,Deepak Verma,Male,21,101,IT,137406,24594.26,2017-08-30,0,1,0
1292,Rohit Das,Male,42,102,HR,77151,4227.77,2021-09-28,20,5,1
1293,Priya Chopra,Male,49,106,Operations,117187,17178.09,2022-05-02,29,3,0
1294,Varun Verma,Male,21,104,Sales,68341,6986.6,2020-05-05,0,1,0
1295,Vivek Khan,Male,53,105,Marketing,44438,8091.05,2021-09-04,6,2,0
1296,Rakesh Gupta,Female,36,103,Finance,104625,11627.35,2015-06-14,2,1,1
1297,Simran Mehta,Male,46,105,Marketing,44658,3993.1,2024-10-30,22,4,0
1298,Manish Joshi,Male,34,106,Operations,94147,11638.12,2022-12-05,0,1,1
1299,Anjali Das,Female,21,102,HR,71476,4967.67,2019-11-04,1,3,1
1300,Anjali Nair,Male,50,105,Marketing,117278,9713.58,2017-06-22,30,5,0
1301,Rahul Das,Male,25,101,IT,146630,12704.43,2022-02-09,5,1,1
1302,Kavya Joshi,Male,21,102,HR,89169,8224.81,2014-04-08,0,2,1
1303,Divya Das,Female,41,107,Admin,78296,5881.84,2021-02-10,18,4,0
1304,Neha Kapoor,Female,32,107,Admin,53181,4699.88,2015-11-12,8,2,1
1305,Arjun Patel,Male,49,101,IT,61905,9599.21,2023-10-19,5,2,0
1306,Sneha Rao,Male,43,105,Marketing,99072,11399.25,2016-03-28,11,5,0
1307,Kavya Khan,Male,55,103,Finance,132168,20564.9,2017-11-16,29,4,0
1308,Pooja Sharma,Male,42,102,HR,65060,8215.65,2017-08-03,12,5,1
1309,Anjali Joshi,Female,40,107,Admin,77342,4493.27,2014-02-23,15,2,0
1310,Aditya Nair,Male,35,102,HR,40190,6417.19,2018-11-11,15,3,0
1311,Rohit Khan,Female,57,105,Marketing,51584,7485.18,2014-12-06,0,2,0
1312,Amit Patel,Male,29,102,HR,58764,10858.22,2015-01-19,5,2,0
1313,Kavya Verma,Female,42,101,IT,103367,19664.06,2019-04-19,22,5,1
1314,Divya Bose,Female,46,105,Marketing,52304,5876.7,2016-02-18,0,2,0
1315,Manish Nair,Female,59,101,IT,162800,28705.23,2019-09-07,1,3,1
1316,Rohit Reddy,Female,31,102,HR,35318,3916.04,2022-05-08,8,1,1
1317,Imran Reddy,Female,23,104,Sales,60050,3546.95,2022-03-26,3,3,1
1318,Amit Nair,Male,49,104,Sales,80130,8138.68,2023-06-21,7,5,1
1319,Nisha Reddy,Male,50,102,HR,85476,7552.57,2017-06-01,2,3,1
1320,Varun Patel,Female,56,106,Operations,112461,21634.29,2025-03-06,2,5,0
1321,Swati Khan,Male,36,106,Operations,119828,9604.45,2019-01-26,12,3,1
1322,Neha Patel,Female,50,102,HR,53962,10381.49,2019-12-20,7,2,0
1323,Deepak Kapoor,Male,26,106,Operations,98171,17625.14,2022-06-01,2,3,1
1324,Deepak Joshi,Female,42,107,Admin,51987,6003.87,2019-07-03,6,3,1
1325,Amit Reddy,Female,59,107,Admin,38288,3554.37,2021-10-26,5,2,0
1326,Rakesh Mehta,Female,60,103,Finance,104786,11480.48,2022-09-03,20,3,1
1327,Anjali Iyer,Male,21,104,Sales,71404,4882.67,2022-10-02,1,2,1
1328,Priya Joshi,Male,36,107,Admin,50247,6782.63,2024-04-11,6,1,0
1329,Varun Bose,Male,27,106,Operations,60988,11574.8,2017-04-22,5,2,0
1330,Sanjay Bose,Male,56,103,Finance,87409,7871.96,2019-12-12,32,4,1
1331,Priya Iyer,Female,33,106,Operations,114341,9534.29,2017-06-07,12,3,1
1332,Divya Bose,Male,57,104,Sales,93311,17416.87,2020-05-15,0,1,0
1333,Nisha Gupta,Male,49,105,Marketing,103045,18388.4,2024-12-21,0,2,0
1334,Swati Patel,Male,40,102,HR,60350,11777.24,2019-03-17,19,3,0
1335,Vivek Reddy,Male,52,102,HR,32299,4125.05,2017-07-30,22,3,1
1336,Anjali Mehta,Male,57,106,Operations,61753,10750.4,2022-01-08,23,5,0
1337,Neha Patel,Male,30,106,Operations,69917,3510.79,2018-01-11,9,5,1
1338,Manish Kapoor,Female,35,102,HR,57736,10745.23,2016-03-05,15,4,1
1339,Priya Rao,Female,59,104,Sales,60761,4174.41,2025-02-21,6,1,1
1340,Sneha Gupta,Male,56,106,Operations,109617,19613.7,2026-02-06,27,3,1
1341,Manish Singh,Female,49,107,Admin,39282,5704.18,2014-07-02,5,5,1
1342,Amit Patel,Female,56,106,Operations,69134,7366.51,2015-05-28,22,4,1
1343,Vivek Gupta,Male,45,102,HR,88791,5177.69,2026-01-16,20,1,1
1344,Varun Chopra,Female,27,107,Admin,66627,4815.44,2021-05-21,4,1,0
1345,Neha Reddy,Male,46,106,Operations,75046,8098.77,2022-04-26,26,4,1
1346,Swati Joshi,Female,23,103,Finance,134537,15366.53,2016-01-23,0,3,1
1347,Rohit Verma,Female,42,104,Sales,127887,17730.28,2018-11-12,12,5,1
1348,Rakesh Chopra,Female,32,101,IT,112542,6827.71,2014-06-16,6,2,1
1349,Sneha Patel,Male,30,103,Finance,134917,14961.96,2024-04-20,7,5,1
1350,Vivek Verma,Male,48,104,Sales,50473,6009.18,2014-10-03,14,4,1
1351,Deepak Chopra,Female,43,102,HR,71772,10370.68,2016-03-06,3,5,1
1352,Meera Nair,Male,22,105,Marketing,78892,5820.73,2015-02-23,0,2,0
1353,Sanjay Mehta,Female,52,107,Admin,48618,2439.58,2015-03-30,30,1,1
1354,Rakesh Bose,Female,40,103,Finance,159944,30150.02,2024-03-20,18,4,0
1355,Imran Singh,Female,43,104,Sales,83335,12904.82,2021-03-07,7,3,1
1356,Vivek Sharma,Female,38,105,Marketing,92852,12571.83,2017-03-15,18,3,1
1357,Neha Das,Male,24,106,Operations,68494,8859.87,2017-09-29,2,1,1
1358,Imran Singh,Female,40,102,HR,35135,4980.69,2021-08-23,17,5,1
1359,Rahul Khan,Female,36,103,Finance,158791,22516.25,2020-12-20,8,1,1
1360,Simran Kapoor,Male,37,103,Finance,97367,15954.61,2025-11-30,8,1,0
1361,Karan Kapoor,Male,58,103,Finance,76817,4990.33,2020-03-02,34,5,0
1362,Sneha Mehta,Female,29,101,IT,140606,11094.86,2021-12-02,4,5,1
1363,Sanjay Das,Female,58,102,HR,80970,14351.0,2023-10-30,19,3,1
1364,Rohit Patel,Male,57,101,IT,157867,15786.35,2024-06-21,7,2,1
1365,Sanjay Reddy,Male,42,105,Marketing,35303,6766.08,2019-01-08,2,5,1
1366,Deepak Gupta,Female,33,103,Finance,111976,6406.0,2022-06-11,3,5,0
1367,Rahul Rao,Male,47,102,HR,73958,5729.29,2020-09-08,9,4,1
1368,Vivek Iyer,Male,40,102,HR,59541,3268.83,2014-10-01,12,5,1
1369,Deepak Patel,Female,45,107,Admin,73428,4380.84,2020-07-15,15,4,1
1370,Vivek Sharma,Female,34,107,Admin,33075,3748.01,2020-05-29,2,2,1
1371,Anjali Bose,Female,31,102,HR,38747,3856.43,2017-02-19,2,1,0
1372,Vivek Singh,Male,35,101,IT,78765,8253.0,2024-05-09,3,4,0
1373,Divya Khan,Male,51,105,Marketing,67653,3951.44,2018-11-05,17,3,0
1374,Neha Joshi,Female,31,102,HR,44207,2661.93,2024-05-27,8,3,0
1375,Rohit Bose,Male,31,106,Operations,52666,7851.61,2019-12-06,11,4,1
1376,Swati Iyer,Female,52,103,Finance,114253,11878.21,2022-10-14,16,1,0
1377,Rakesh Bose,Male,51,106,Operations,65388,7048.28,2021-10-26,2,5,1
1378,Deepak Joshi,Male,36,104,Sales,99161,6236.52,2016-01-07,3,2,0
1379,Sneha Bose,Male,36,106,Operations,51553,9250.83,2015-03-26,2,4,1
1380,Rahul Sharma,Male,59,102,HR,36787,5896.32,2021-04-05,22,2,0
1381,Manish Iyer,Male,32,102,HR,62258,4640.24,2018-03-14,8,4,1
1382,Rahul Patel,Male,28,104,Sales,82008,13203.75,2018-07-02,6,2,0
1383,Deepak Singh,Male,39,103,Finance,62427,3231.32,2021-07-15,16,5,1
1384,Arjun Rao,Male,44,105,Marketing,80791,13589.32,2018-05-16,24,3,1
1385,Manish Joshi,Male,46,104,Sales,60966,7185.0,2018-04-09,7,3,1
1386,Manish Das,Male,31,103,Finance,62298,10679.63,2017-04-20,8,1,0
1387,Arjun Gupta,Male,30,105,Marketing,88806,8647.1,2021-03-31,2,5,1
1388,Neha Khan,Male,50,106,Operations,67591,3812.93,2018-02-26,23,3,1
1389,Rohit Das,Female,60,105,Marketing,79517,11784.83,2019-02-15,13,1,0
1390,Priya Joshi,Male,31,101,IT,157337,19935.27,2020-10-05,1,3,0
1391,Deepak Gupta,Male,48,105,Marketing,74053,9599.18,2016-07-31,24,5,1
1392,Rakesh Sharma,Female,40,103,Finance,148305,17253.3,2025-04-15,18,5,1
1393,Neha Das,Female,45,106,Operations,60565,5719.1,2019-01-02,13,2,0
1394,Sneha Patel,Female,30,102,HR,42668,5537.65,2019-10-18,4,2,0
1395,Rahul Chopra,Male,26,104,Sales,60109,8193.16,2020-05-07,4,5,0
1396,Nisha Rao,Male,28,106,Operations,100344,5956.24,2014-03-03,0,2,1
1397,Vivek Rao,Female,33,105,Marketing,77174,6686.41,2020-03-07,5,2,0
1398,Rakesh Mehta,Female,56,106,Operations,125145,16281.02,2023-01-19,3,4,1
1399,Anjali Bose,Female,36,107,Admin,55255,6140.29,2024-12-20,6,2,0
1400,Kavya Das,Male,55,107,Admin,36865,7180.19,2020-12-15,15,4,0
1401,Arjun Verma,Male,30,106,Operations,124793,19924.88,2025-07-08,1,5,0
1402,Sanjay Rao,Female,59,106,Operations,47593,3057.65,2022-10-09,30,4,0
1403,Imran Gupta,Male,21,106,Operations,77422,14979.48,2024-02-04,0,4,0
1404,Divya Iyer,Female,58,104,Sales,124312,9538.37,2025-04-12,19,3,0
1405,Deepak Patel,Female,45,103,Finance,112330,7947.89,2016-03-26,11,5,1
1406,Vivek Nair,Male,42,103,Finance,95760,17523.04,2020-10-20,0,4,0
1407,Divya Joshi,Female,30,107,Admin,58696,7199.93,2023-01-04,9,5,0
